,station_number,mean_temp,mean_dew_point,mean_sealevel_pressure,mean_visibility,mean_wind_speed,max_sustained_wind_speed,max_temperature,total_precipitation,fog,rain,snow,hail,thunder,tornado,date,snow_tomorrow
884,725315,68.5,53.29999923706055,1004.9000244140625,9.199999809265137,7.300000190734863,14.0,52.0,0.03999999910593033,0,0,0,0,0,0,2006-04-15,1
885,725320,69.19999694824219,48.599998474121094,1004.7999877929688,10.0,6.400000095367432,11.100000381469727,54.0,0.0,0,0,0,0,0,0,2006-04-15,1
886,725316,73.80000305175781,52.400001525878906,1004.4000244140625,10.0,6.199999809265137,12.0,57.0,0.0,0,0,0,0,0,0,2006-04-15,1
887,725314,64.5,53.70000076293945,1006.5,9.100000381469727,9.699999809265137,13.0,59.0,0.0,0,0,0,0,0,0,2006-04-17,1
888,725330,59.400001525878906,42.0,1014.0999755859375,10.0,6.199999809265137,9.899999618530273,44.599998474121094,0.0,0,0,0,0,0,0,2006-04-20,1
889,725305,53.20000076293945,45.900001525878906,1014.0999755859375,7.699999809265137,4.0,9.899999618530273,37.0,0.0,0,0,0,0,0,0,2006-04-24,1
890,725317,56.099998474121094,53.099998474121094,1016.2999877929688,6.900000095367432,10.300000190734863,15.0,53.099998474121094,0.36000001430511475,0,0,0,0,0,0,2006-05-01,1
891,725327,55.20000076293945,52.20000076293945,1018.2000122070312,9.0,9.600000381469727,13.0,53.099998474121094,0.2199999988079071,0,0,0,0,0,0,2006-05-01,1
892,725305,56.20000076293945,55.29999923706055,1015.7000122070312,6.199999809265137,12.399999618530273,19.0,53.099998474121094,0.27000001072883606,0,0,0,0,0,0,2006-05-01,1
893,725315,63.5,51.400001525878906,1009.9000244140625,8.600000381469727,11.100000381469727,18.100000381469727,51.099998474121094,0.0,0,0,0,0,0,0,2006-05-09,1
894,725317,62.29999923706055,53.29999923706055,1010.0999755859375,9.300000190734863,7.699999809265137,15.899999618530273,53.599998474121094,0.0,0,0,0,0,0,0,2006-05-09,1
895,725305,62.099998474121094,56.099998474121094,1008.7999877929688,7.800000190734863,9.300000190734863,16.899999618530273,52.0,0.019999999552965164,0,0,0,0,0,0,2006-05-09,1
896,725320,62.900001525878906,52.400001525878906,1008.5,9.199999809265137,9.5,15.0,48.0,0.0,0,0,0,0,0,0,2006-05-09,1
897,725327,53.099998474121094,52.599998474121094,997.2999877929688,5.699999809265137,13.5,23.899999618530273,44.599998474121094,0.20999999344348907,0,0,0,0,0,0,2006-05-11,1
898,725314,56.599998474121094,38.79999923706055,1005.7999877929688,10.0,14.0,20.0,48.20000076293945,0.03999999910593033,0,0,0,0,0,0,2006-05-12,1
899,725315,56.70000076293945,51.70000076293945,1010.5,7.0,7.699999809265137,18.100000381469727,51.099998474121094,0.6299999952316284,0,0,0,0,0,0,2006-05-16,1
900,725327,61.900001525878906,47.79999923706055,1017.2000122070312,9.699999809265137,5.900000095367432,18.100000381469727,48.20000076293945,0.07999999821186066,0,0,0,0,0,0,2006-05-24,1
901,725305,77.0999984741211,67.5,1016.2000122070312,9.5,6.900000095367432,14.0,66.9000015258789,0.0,0,0,0,0,0,0,2006-05-30,1
902,725317,75.80000305175781,66.19999694824219,1018.0,8.199999809265137,6.199999809265137,14.0,69.80000305175781,0.0,0,0,0,0,0,0,2006-05-31,1
903,725314,74.80000305175781,66.5,1012.0,9.800000190734863,6.599999904632568,12.0,69.0999984741211,0.05000000074505806,0,0,0,0,0,0,2006-06-18,1
904,725317,73.9000015258789,67.19999694824219,1012.5,8.300000190734863,9.199999809265137,13.0,69.0999984741211,0.6299999952316284,0,0,0,0,0,0,2006-06-18,1
905,725315,73.30000305175781,67.19999694824219,1012.2999877929688,8.800000190734863,9.399999618530273,14.0,69.80000305175781,0.009999999776482582,0,0,0,0,0,0,2006-06-18,1
906,725316,74.5,66.5999984741211,1011.7000122070312,9.199999809265137,8.899999618530273,15.0,71.0999984741211,0.41999998688697815,0,0,0,0,0,0,2006-06-18,1
907,725316,74.0999984741211,59.099998474121094,1016.7999877929688,10.0,3.5999999046325684,12.0,60.099998474121094,0.0,0,0,0,0,0,0,2006-06-25,1
908,725330,75.0999984741211,61.099998474121094,1017.9000244140625,7.099999904632568,7.199999809265137,19.0,57.900001525878906,0.0,0,0,0,0,0,0,2006-07-01,1
909,725305,77.80000305175781,68.80000305175781,1015.0999755859375,9.0,9.199999809265137,15.899999618530273,73.0,0.0,0,0,0,0,0,0,2006-07-02,1
910,725316,78.19999694824219,63.400001525878906,1013.5999755859375,10.0,6.699999809265137,11.100000381469727,66.9000015258789,0.03999999910593033,0,0,0,0,0,0,2006-07-10,1
911,725317,75.5999984741211,71.0999984741211,1013.0999755859375,7.5,7.400000095367432,12.0,71.5999984741211,0.4099999964237213,0,0,0,0,0,0,2006-07-11,1
912,725315,74.80000305175781,70.69999694824219,1013.2000122070312,7.400000095367432,7.900000095367432,13.0,71.0999984741211,0.9100000262260437,0,0,0,0,0,0,2006-07-11,1
913,725317,76.30000305175781,71.5,1013.7000122070312,9.0,6.699999809265137,22.899999618530273,69.0999984741211,2.4100000858306885,1,1,1,1,1,1,2006-07-12,1
914,725315,74.9000015258789,72.19999694824219,1013.7999877929688,7.0,6.599999904632568,13.0,69.80000305175781,0.1599999964237213,1,1,1,1,1,1,2006-07-12,1
915,725330,77.0,69.69999694824219,1014.0,6.599999904632568,6.0,15.0,68.0,0.0,0,0,0,0,0,0,2006-07-14,1
916,725314,76.80000305175781,70.0999984741211,1013.7999877929688,9.800000190734863,4.5,8.899999618530273,71.0999984741211,0.029999999329447746,0,0,0,0,0,0,2006-07-14,1
917,725315,78.19999694824219,70.0,1017.9000244140625,8.800000190734863,4.699999809265137,8.0,66.0,0.009999999776482582,0,0,0,0,0,0,2006-07-15,1
918,725317,80.5999984741211,71.4000015258789,1016.7999877929688,5.199999809265137,3.700000047683716,7.0,69.80000305175781,0.0,0,0,0,0,0,0,2006-07-19,1
919,725317,78.19999694824219,72.30000305175781,1015.2000122070312,4.5,7.099999904632568,25.100000381469727,71.0999984741211,0.7799999713897705,1,1,1,1,1,1,2006-07-20,1
920,725315,75.4000015258789,71.69999694824219,1015.4000244140625,6.199999809265137,8.899999618530273,23.899999618530273,69.0999984741211,0.38999998569488525,0,0,0,0,0,0,2006-07-20,1
921,725316,79.19999694824219,67.5,1010.5999755859375,9.399999618530273,9.199999809265137,12.0,75.0,0.09000000357627869,0,0,0,0,0,0,2006-07-26,1
922,725305,77.30000305175781,71.9000015258789,1008.9000244140625,8.300000190734863,8.899999618530273,15.0,71.0999984741211,0.009999999776482582,0,0,0,0,0,0,2006-07-26,1
923,725320,80.0,72.0999984741211,1008.4000244140625,9.899999618530273,5.5,9.899999618530273,73.4000015258789,0.0,0,0,0,0,0,0,2006-07-27,1
924,725330,75.30000305175781,70.5,1014.2000122070312,8.0,7.300000190734863,18.100000381469727,69.0999984741211,0.6000000238418579,0,0,0,0,0,0,2006-07-28,1
925,725316,83.4000015258789,71.30000305175781,1011.5999755859375,10.0,8.399999618530273,15.899999618530273,75.9000015258789,0.0,0,0,0,0,0,0,2006-08-03,1
926,725330,77.9000015258789,71.30000305175781,1011.7000122070312,9.699999809265137,6.599999904632568,13.0,71.5999984741211,0.14000000059604645,0,0,0,0,0,0,2006-08-03,1
927,725330,69.69999694824219,60.099998474121094,1019.9000244140625,9.899999618530273,4.699999809265137,7.0,60.099998474121094,0.0,0,0,0,0,0,0,2006-08-09,1
928,725327,70.30000305175781,64.19999694824219,1019.2000122070312,8.800000190734863,4.0,8.0,62.599998474121094,0.0,0,0,0,0,0,0,2006-08-09,1
929,725316,78.5,71.80000305175781,1012.0,8.899999618530273,6.5,15.0,73.0,0.10000000149011612,0,0,0,0,0,0,2006-08-10,1
930,725317,76.80000305175781,72.69999694824219,1012.2000122070312,7.699999809265137,5.800000190734863,28.899999618530273,71.5999984741211,0.9200000166893005,0,0,0,0,0,0,2006-08-10,1
931,725314,76.69999694824219,65.4000015258789,1015.7000122070312,6.400000095367432,4.099999904632568,8.899999618530273,64.0,0.0,0,0,0,0,0,0,2006-08-13,1
932,725316,71.0,59.0,1019.5,10.0,3.700000047683716,9.899999618530273,57.0,0.009999999776482582,0,0,0,0,0,0,2006-08-17,1
933,725305,75.30000305175781,68.5999984741211,1017.2000122070312,4.900000095367432,3.5,6.0,66.19999694824219,0.05000000074505806,0,0,0,0,0,0,2006-08-18,1
934,725316,70.19999694824219,59.0,1020.2999877929688,10.0,3.0999999046325684,7.0,59.0,0.0,0,0,0,0,0,0,2006-08-21,1
935,725305,72.5999984741211,60.900001525878906,1020.2000122070312,8.399999618530273,4.599999904632568,12.0,60.099998474121094,0.0,0,0,0,0,0,0,2006-08-22,1
936,725316,78.4000015258789,70.69999694824219,1013.5999755859375,9.300000190734863,3.5,8.0,73.0,0.03999999910593033,0,0,0,0,0,0,2006-08-27,1
937,725320,74.0,70.5999984741211,1013.7000122070312,5.800000190734863,2.5,8.899999618530273,71.0999984741211,0.2199999988079071,0,0,0,0,0,0,2006-08-27,1
938,725317,76.0,71.80000305175781,1010.5999755859375,7.599999904632568,5.0,8.899999618530273,71.5999984741211,0.0,0,0,0,0,0,0,2006-08-28,1
939,725327,64.0,56.099998474121094,1021.0999755859375,10.0,4.800000190734863,8.0,55.0,0.0,0,0,0,0,0,0,2006-09-02,1
940,725317,66.30000305175781,56.5,1018.5999755859375,9.300000190734863,6.199999809265137,11.100000381469727,57.0,0.0,0,0,0,0,0,0,2006-09-02,1
941,725330,61.70000076293945,54.400001525878906,1021.2000122070312,9.899999618530273,1.5,6.0,50.0,0.0,0,0,0,0,0,0,2006-09-04,1
942,725320,66.80000305175781,60.29999923706055,1019.0999755859375,6.599999904632568,2.299999952316284,9.899999618530273,57.900001525878906,0.7099999785423279,0,0,0,0,0,0,2006-09-04,1
943,725316,69.5999984741211,57.599998474121094,1019.2999877929688,10.0,4.699999809265137,8.0,62.099998474121094,0.0,0,0,0,0,0,0,2006-09-04,1
944,725315,62.0,58.29999923706055,1019.2000122070312,8.5,5.5,9.899999618530273,57.900001525878906,0.03999999910593033,0,0,0,0,0,0,2006-09-05,1
945,725330,62.599998474121094,55.099998474121094,1019.4000244140625,9.699999809265137,1.899999976158142,8.899999618530273,50.0,0.0,1,1,1,1,1,1,2006-09-05,1
946,725300,69.5999984741211,55.900001525878906,1017.5,9.699999809265137,3.5999999046325684,8.0,57.20000076293945,0.0,0,0,0,0,0,0,2006-09-06,1
947,725305,68.5,58.5,1017.5999755859375,8.699999809265137,2.4000000953674316,7.0,57.0,0.0,0,0,0,0,0,0,2006-09-06,1
948,725300,61.70000076293945,58.099998474121094,1019.7000122070312,6.5,10.0,13.0,59.0,0.75,0,0,0,0,0,0,2006-09-11,1
949,725330,61.79999923706055,56.400001525878906,1021.5,9.0,10.100000381469727,15.0,57.0,0.18000000715255737,0,0,0,0,0,0,2006-09-11,1
950,725305,62.29999923706055,59.099998474121094,1019.2000122070312,5.5,8.100000381469727,14.0,60.099998474121094,0.33000001311302185,0,0,0,0,0,0,2006-09-11,1
951,725314,63.400001525878906,55.0,1014.5,10.0,8.5,14.0,60.099998474121094,0.0,0,0,0,0,0,0,2006-09-13,1
952,725305,64.69999694824219,57.20000076293945,1015.5999755859375,8.399999618530273,4.5,7.0,53.599998474121094,0.0,0,0,0,0,0,0,2006-09-14,1
953,725300,64.69999694824219,55.79999923706055,1015.4000244140625,9.699999809265137,7.5,11.100000381469727,59.0,0.0,0,0,0,0,0,0,2006-09-14,1
954,725330,64.9000015258789,60.5,1013.7000122070312,7.199999809265137,4.699999809265137,8.0,60.099998474121094,0.009999999776482582,0,0,0,0,0,0,2006-09-14,1
955,725314,61.20000076293945,53.0,1016.2999877929688,7.099999904632568,1.7000000476837158,8.0,48.20000076293945,0.009999999776482582,1,1,1,1,1,1,2006-09-14,1
956,725315,63.099998474121094,56.70000076293945,1016.7999877929688,8.5,3.9000000953674316,8.0,51.79999923706055,0.019999999552965164,0,0,0,0,0,0,2006-09-14,1
957,725330,61.79999923706055,54.79999923706055,1020.7999877929688,7.800000190734863,2.299999952316284,7.0,50.0,0.0,1,1,1,1,1,1,2006-09-15,1
958,725317,69.19999694824219,57.900001525878906,1017.4000244140625,8.300000190734863,6.599999904632568,12.0,59.0,0.0,0,0,0,0,0,0,2006-09-16,1
959,725314,58.900001525878906,43.900001525878906,1015.7000122070312,10.0,8.699999809265137,15.0,48.0,0.0,0,0,0,0,0,0,2006-09-19,1
960,725305,53.20000076293945,43.20000076293945,1015.5,10.0,4.800000190734863,13.0,39.900001525878906,0.0,0,0,0,0,0,0,2006-09-21,1
961,725327,59.70000076293945,52.900001525878906,1008.4000244140625,7.699999809265137,10.300000190734863,12.0,53.599998474121094,0.03999999910593033,0,0,0,0,0,0,2006-09-22,1
962,725320,66.4000015258789,54.0,1003.5999755859375,10.0,11.399999618530273,16.899999618530273,48.0,0.029999999329447746,0,0,0,0,0,0,2006-09-22,1
963,725305,62.400001525878906,54.400001525878906,1006.5,7.900000095367432,11.300000190734863,29.899999618530273,57.20000076293945,0.07999999821186066,1,1,1,1,1,1,2006-09-22,1
964,725314,61.29999923706055,51.29999923706055,1012.5999755859375,10.0,7.0,14.0,53.599998474121094,0.0,0,0,0,0,0,0,2006-09-24,1
965,725330,60.099998474121094,55.29999923706055,1007.0,8.699999809265137,10.0,15.0,55.0,0.1599999964237213,0,0,0,0,0,0,2006-09-24,1
966,725305,56.099998474121094,47.900001525878906,1007.4000244140625,9.5,6.800000190734863,11.100000381469727,45.0,0.009999999776482582,0,0,0,0,0,0,2006-09-30,1
967,725327,52.900001525878906,47.79999923706055,1008.7999877929688,9.800000190734863,5.099999904632568,11.100000381469727,48.0,0.10999999940395355,0,0,0,0,0,0,2006-09-30,1
968,725314,52.0,39.099998474121094,1026.800048828125,9.699999809265137,2.0,8.0,35.099998474121094,0.0,0,0,0,0,0,0,2006-10-07,1
969,725330,54.0,42.900001525878906,1025.699951171875,9.5,2.200000047683716,7.0,35.599998474121094,0.0,0,0,0,0,0,0,2006-10-08,1
970,725300,51.400001525878906,47.20000076293945,1001.5,7.699999809265137,7.800000190734863,16.899999618530273,42.099998474121094,0.49000000953674316,0,0,0,0,0,0,2006-10-11,1
971,725305,50.70000076293945,48.599998474121094,1001.2999877929688,6.400000095367432,8.699999809265137,21.0,39.20000076293945,0.029999999329447746,0,0,0,0,0,0,2006-10-11,1
972,725320,41.79999923706055,35.70000076293945,1014.0999755859375,9.699999809265137,5.199999809265137,9.899999618530273,39.20000076293945,0.07999999821186066,0,0,0,0,0,0,2006-10-19,1
973,725315,33.0,20.399999618530273,1022.7000122070312,10.0,6.5,12.0,26.100000381469727,0.0,0,0,0,0,0,0,2006-11-01,1
974,725305,49.0,44.29999923706055,1020.4000244140625,7.099999904632568,7.199999809265137,9.899999618530273,44.099998474121094,0.11999999731779099,0,0,0,0,0,0,2006-11-06,1
975,725320,49.70000076293945,40.20000076293945,1020.7999877929688,9.0,6.400000095367432,11.100000381469727,39.900001525878906,0.0,0,0,0,0,0,0,2006-11-06,1
976,725300,48.400001525878906,39.70000076293945,1021.5999755859375,8.600000381469727,7.5,12.0,32.0,0.009999999776482582,0,0,0,0,0,0,2006-11-06,1
977,725315,49.20000076293945,38.79999923706055,1022.0999755859375,9.699999809265137,8.600000381469727,13.0,44.099998474121094,0.019999999552965164,0,0,0,0,0,0,2006-11-06,1
978,725317,49.29999923706055,39.0,1021.9000244140625,9.899999618530273,6.900000095367432,11.100000381469727,46.400001525878906,0.0,0,0,0,0,0,0,2006-11-06,1
979,725316,51.099998474121094,40.0,1021.5999755859375,9.699999809265137,7.099999904632568,9.899999618530273,46.0,0.029999999329447746,0,0,0,0,0,0,2006-11-06,1
980,725316,53.099998474121094,48.29999923706055,1013.0,3.4000000953674316,4.199999809265137,8.899999618530273,50.0,0.05999999865889549,1,1,1,1,1,1,2006-11-07,1
981,725305,49.099998474121094,48.0,1013.5999755859375,3.9000000953674316,2.299999952316284,6.0,39.0,0.029999999329447746,1,1,1,1,1,1,2006-11-07,1
982,725320,51.20000076293945,45.0,1013.5,6.0,1.600000023841858,5.099999904632568,44.599998474121094,0.0,1,1,1,1,1,1,2006-11-07,1
983,725317,52.5,50.0,1012.2000122070312,4.199999809265137,4.5,8.899999618530273,50.0,0.009999999776482582,1,1,1,1,1,1,2006-11-07,1
984,725315,50.70000076293945,48.70000076293945,1012.4000244140625,4.0,4.900000095367432,9.899999618530273,48.20000076293945,0.10000000149011612,1,1,1,1,1,1,2006-11-07,1
985,725330,49.29999923706055,45.0,1015.9000244140625,4.800000190734863,5.900000095367432,12.0,42.099998474121094,0.3199999928474426,0,0,0,0,0,0,2006-11-07,1
986,725320,57.900001525878906,43.400001525878906,1003.9000244140625,8.600000381469727,5.599999904632568,9.899999618530273,42.099998474121094,0.0,0,0,0,0,0,0,2006-11-09,1
987,725317,60.0,54.79999923706055,1008.5,7.0,6.800000190734863,15.0,50.0,0.0,0,0,0,0,0,0,2006-11-10,1
988,725327,41.29999923706055,36.900001525878906,1013.7000122070312,8.199999809265137,11.100000381469727,21.0,37.400001525878906,0.4099999964237213,0,0,0,0,0,0,2006-11-11,1
989,725314,39.70000076293945,34.0,1021.0,9.600000381469727,15.0,22.899999618530273,32.0,0.4300000071525574,0,0,0,0,0,0,2006-11-11,1
990,725327,34.0,31.399999618530273,1019.5999755859375,6.300000190734863,6.800000190734863,9.899999618530273,30.200000762939453,0.0,0,0,0,0,0,0,2006-11-13,1
991,725320,36.599998474121094,30.0,1013.7999877929688,6.400000095367432,5.0,8.0,30.0,0.0,0,0,0,0,0,0,2006-11-17,1
992,725317,35.29999923706055,31.0,1014.0,5.599999904632568,6.300000190734863,14.0,28.399999618530273,0.8500000238418579,0,0,0,0,0,0,2006-11-17,1
993,725327,35.900001525878906,32.099998474121094,1018.7999877929688,4.599999904632568,1.2000000476837158,4.099999904632568,30.0,0.0,0,0,0,0,0,0,2006-11-18,1
994,725317,35.5,32.29999923706055,1018.2000122070312,2.700000047683716,4.900000095367432,12.0,27.0,0.0,1,1,1,1,1,1,2006-11-18,1
995,725330,34.5,25.0,1029.5,9.100000381469727,3.299999952316284,8.0,23.0,0.0,0,0,0,0,0,0,2006-11-22,1
996,725330,34.099998474121094,29.200000762939453,1026.800048828125,5.400000095367432,1.7999999523162842,4.099999904632568,23.0,0.0,1,1,1,1,1,1,2006-11-23,1
997,725327,59.20000076293945,54.900001525878906,1014.9000244140625,7.900000095367432,12.300000190734863,18.100000381469727,55.400001525878906,0.0,0,0,0,0,0,0,2006-11-29,1
998,725320,58.5,54.599998474121094,1012.5,7.599999904632568,10.100000381469727,16.899999618530273,48.0,0.4300000071525574,0,0,0,0,0,0,2006-11-29,1
999,725314,66.69999694824219,58.099998474121094,1013.7999877929688,10.0,10.100000381469727,14.0,60.79999923706055,0.0,0,0,0,0,0,0,2006-11-29,1
1000,725305,58.5,56.29999923706055,1012.2999877929688,6.699999809265137,11.399999618530273,16.899999618530273,57.0,0.5,0,0,0,0,0,0,2006-11-29,1
1001,725316,33.20000076293945,30.299999237060547,1018.0,5.099999904632568,11.100000381469727,15.0,30.200000762939453,0.5,0,0,0,0,0,0,2006-11-30,1
1002,725317,35.599998474121094,33.599998474121094,1016.7000122070312,6.400000095367432,15.199999809265137,18.100000381469727,32.0,0.17000000178813934,0,0,0,0,0,0,2006-11-30,1
1003,725305,27.799999237060547,20.5,1020.0,9.399999618530273,10.699999809265137,15.0,24.799999237060547,0.0,1,1,1,1,1,1,2006-11-30,1
1004,725320,29.399999618530273,24.700000762939453,1018.5,8.0,8.600000381469727,14.0,24.100000381469727,1.7999999523162842,1,1,1,1,1,1,2006-11-30,1
1005,725327,35.29999923706055,33.5,1017.5999755859375,6.699999809265137,10.399999618530273,14.0,33.79999923706055,0.07999999821186066,1,1,1,1,1,1,2006-11-30,1
1006,725315,33.20000076293945,31.399999618530273,1017.4000244140625,5.5,13.0,15.899999618530273,30.0,0.5099999904632568,0,0,0,0,0,0,2006-11-30,1
1007,725300,34.0,29.399999618530273,1017.9000244140625,7.699999809265137,10.600000381469727,14.0,26.100000381469727,2.0199999809265137,0,0,0,0,0,0,2006-11-30,1
1008,725320,23.399999618530273,18.399999618530273,1015.2000122070312,4.699999809265137,11.800000190734863,18.100000381469727,19.399999618530273,1.1299999952316284,1,1,1,1,1,1,2006-12-01,1
1009,725305,27.700000762939453,23.799999237060547,1012.9000244140625,4.300000190734863,15.699999809265137,25.100000381469727,23.0,0.550000011920929,1,1,1,1,1,1,2006-12-01,1
1010,725305,17.899999618530273,12.100000381469727,1025.9000244140625,8.800000190734863,9.199999809265137,16.899999618530273,7.0,0.09000000357627869,1,1,1,1,1,1,2006-12-02,1
1011,725327,33.70000076293945,23.399999618530273,1015.2999877929688,10.0,13.600000381469727,18.100000381469727,27.0,0.0,0,0,0,0,0,0,2006-12-06,1
1012,725330,35.599998474121094,25.0,1016.5,10.0,13.800000190734863,19.0,26.600000381469727,0.0,0,0,0,0,0,0,2006-12-06,1
1013,725320,32.29999923706055,24.799999237060547,1016.9000244140625,9.899999618530273,8.800000190734863,13.0,28.0,0.0,0,0,0,0,0,0,2006-12-06,1
1014,725320,17.899999618530273,8.100000381469727,1033.5999755859375,8.5,7.900000095367432,15.0,8.600000381469727,0.0,1,1,1,1,1,1,2006-12-07,1
1015,725305,33.0,24.200000762939453,1021.7000122070312,10.0,11.100000381469727,15.0,27.0,0.0,0,0,0,0,0,0,2006-12-10,1
1016,725305,37.79999923706055,33.0,1023.4000244140625,7.400000095367432,7.900000095367432,12.0,35.599998474121094,0.009999999776482582,1,1,1,1,1,1,2006-12-11,1
1017,725316,43.599998474121094,34.0,1024.300048828125,8.300000190734863,10.399999618530273,14.0,39.20000076293945,0.019999999552965164,0,0,0,0,0,0,2006-12-11,1
1018,725320,38.29999923706055,31.799999237060547,1023.0999755859375,8.0,8.199999809265137,14.0,27.100000381469727,0.0,0,0,0,0,0,0,2006-12-11,1
1019,725300,38.79999923706055,30.700000762939453,1023.4000244140625,8.800000190734863,8.800000190734863,14.0,32.0,0.029999999329447746,0,0,0,0,0,0,2006-12-11,1
1020,725320,46.29999923706055,44.29999923706055,1017.5,2.9000000953674316,8.5,12.0,37.900001525878906,0.05000000074505806,1,1,1,1,1,1,2006-12-12,1
1021,725315,48.599998474121094,47.400001525878906,1018.5,5.900000095367432,11.800000190734863,15.899999618530273,44.599998474121094,0.1899999976158142,0,0,0,0,0,0,2006-12-12,1
1022,725330,37.29999923706055,30.899999618530273,1017.4000244140625,9.199999809265137,5.800000190734863,13.0,27.0,0.0,0,0,0,0,0,0,2006-12-16,1
1023,725315,40.20000076293945,36.79999923706055,1015.0,8.300000190734863,11.600000381469727,18.100000381469727,30.200000762939453,0.0,0,0,0,0,0,0,2006-12-16,1
1024,725315,30.600000381469727,25.299999237060547,1032.0999755859375,9.0,4.800000190734863,8.899999618530273,24.799999237060547,0.0,0,0,0,0,0,0,2006-12-19,1
1025,725327,31.200000762939453,23.5,1031.5999755859375,8.800000190734863,2.299999952316284,5.099999904632568,23.0,0.0,0,0,0,0,0,0,2006-12-19,1
1026,725320,33.0,26.399999618530273,1027.5999755859375,8.899999618530273,3.4000000953674316,7.0,23.0,0.1899999976158142,0,0,0,0,0,0,2006-12-20,1
1027,725316,49.70000076293945,46.5,1019.0,4.0,10.300000190734863,15.899999618530273,42.099998474121094,0.8399999737739563,0,0,0,0,0,0,2006-12-21,1
1028,725330,40.599998474121094,38.5,1024.199951171875,2.5,4.800000190734863,8.899999618530273,37.400001525878906,0.23999999463558197,0,0,0,0,0,0,2006-12-21,1
1029,725305,40.5,39.400001525878906,1022.0999755859375,2.5,7.5,11.100000381469727,37.0,0.3100000023841858,0,0,0,0,0,0,2006-12-21,1
1030,725300,39.70000076293945,37.900001525878906,1022.2000122070312,3.0999999046325684,7.199999809265137,9.899999618530273,24.299999237060547,0.30000001192092896,0,0,0,0,0,0,2006-12-21,1
1031,725320,46.20000076293945,44.400001525878906,1019.5,2.9000000953674316,7.0,12.0,39.0,0.9200000166893005,1,1,1,1,1,1,2006-12-21,1
1032,725320,40.70000076293945,34.29999923706055,1016.4000244140625,9.0,10.100000381469727,15.0,37.0,0.0,0,0,0,0,0,0,2006-12-23,1
1033,725315,38.0,35.400001525878906,1016.5999755859375,8.699999809265137,12.899999618530273,19.0,33.79999923706055,0.15000000596046448,0,0,0,0,0,0,2006-12-23,1
1034,725305,38.79999923706055,35.0,1013.0999755859375,7.5,15.5,21.0,35.599998474121094,0.4399999976158142,0,0,0,0,0,0,2006-12-23,1
1035,725316,42.900001525878906,35.400001525878906,1016.7000122070312,9.899999618530273,11.199999809265137,16.899999618530273,39.20000076293945,0.009999999776482582,0,0,0,0,0,0,2006-12-23,1
1036,725305,32.599998474121094,29.399999618530273,1021.5,5.099999904632568,6.800000190734863,15.0,26.600000381469727,0.0,1,1,1,1,1,1,2006-12-24,1
1037,725300,34.20000076293945,28.399999618530273,1021.2000122070312,7.5,6.900000095367432,14.0,28.399999618530273,0.0,0,0,0,0,0,0,2006-12-24,1
1038,725327,34.79999923706055,31.299999237060547,1022.0999755859375,7.199999809265137,5.699999809265137,12.0,27.0,0.0,0,0,0,0,0,0,2006-12-24,1
1039,725316,37.900001525878906,31.700000762939453,1022.4000244140625,7.5,5.599999904632568,11.100000381469727,27.0,0.0,1,1,1,1,1,1,2006-12-24,1
1040,725327,34.70000076293945,32.900001525878906,1015.9000244140625,3.200000047683716,4.199999809265137,9.899999618530273,30.200000762939453,0.0,1,1,1,1,1,1,2006-12-25,1
1041,725327,46.70000076293945,42.599998474121094,1017.2000122070312,5.599999904632568,11.199999809265137,19.0,42.79999923706055,0.03999999910593033,0,0,0,0,0,0,2006-12-31,1
1042,725320,38.0,30.299999237060547,1013.5999755859375,9.899999618530273,12.600000381469727,22.0,33.099998474121094,0.09000000357627869,0,0,0,0,0,0,2007-01-01,1
1043,725327,40.70000076293945,37.29999923706055,1013.4000244140625,6.099999904632568,7.0,13.0,33.79999923706055,0.019999999552965164,0,0,0,0,0,0,2007-01-06,1
1044,725305,40.20000076293945,35.20000076293945,1012.5,6.0,7.599999904632568,13.0,35.099998474121094,0.019999999552965164,0,0,0,0,0,0,2007-01-06,1
1045,725327,31.799999237060547,30.700000762939453,1019.7000122070312,3.299999952316284,3.799999952316284,8.899999618530273,24.799999237060547,0.0,1,1,1,1,1,1,2007-01-07,1
1046,725320,39.599998474121094,27.299999237060547,1015.2999877929688,10.0,15.300000190734863,21.0,31.100000381469727,0.0,0,0,0,0,0,0,2007-01-11,1
1047,725320,42.5,38.599998474121094,1015.5999755859375,6.0,8.899999618530273,15.899999618530273,28.399999618530273,0.009999999776482582,1,1,1,1,1,1,2007-01-12,1
1048,725314,52.0,45.599998474121094,1019.7000122070312,9.100000381469727,8.5,12.0,35.099998474121094,0.23999999463558197,0,0,0,0,0,0,2007-01-12,1
1049,725327,34.20000076293945,31.299999237060547,1025.5,8.699999809265137,6.400000095367432,12.0,30.200000762939453,0.0,0,0,0,0,0,0,2007-01-13,1
1050,725320,30.5,28.200000762939453,1026.300048828125,5.0,5.800000190734863,8.899999618530273,28.0,0.4099999964237213,1,1,1,1,1,1,2007-01-13,1
1051,725317,37.0,35.29999923706055,1024.0,5.599999904632568,9.399999618530273,14.0,35.099998474121094,1.059999942779541,0,0,0,0,0,0,2007-01-13,1
1052,725305,32.0,27.0,1027.0,8.899999618530273,10.5,15.0,28.399999618530273,0.09000000357627869,0,0,0,0,0,0,2007-01-13,1
1053,725300,30.799999237060547,26.799999237060547,1025.0,8.5,8.399999618530273,14.0,28.399999618530273,0.10999999940395355,0,0,0,0,0,0,2007-01-14,1
